EVENT_ID,SOURCE,PROJECT,STATION,SAMPLE_DATE,SAMPLE_TIME,DEPTH,LAYER,SAMPLE_TYPE,SAMPLE_ID,PARAMETER,QUALIFIER,VALUE,UNIT,METHOD,LAB,PROBLEM,DETAILS,TOTAL_DEPTH,UPPER_PYCNOCLINE,LOWER_PYCNOCLINE,LAT,LONG
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,1,M,ISM,M1,SALINITY,,10.95,PPT,F01,,,,9.5,,,38.32522,-76.37574
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,2,M,ISM,M1,SALINITY,,10.95,PPT,F01,,,,9.5,,,38.32522,-76.37574
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,3,AP,ISM,M1,SALINITY,,10.95,PPT,F01,,,,9.5,,,38.32522,-76.37574
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,6,BP,ISM,M1,SALINITY,,11.54,PPT,F01,,,,9.5,,,38.32522,-76.37574
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,8,B,ISM,M1,SALINITY,,12,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,0.5,S,ISM,M1,SALINITY,,11.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,1,M,ISM,M1,SALINITY,,11.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,2,M,ISM,M1,SALINITY,,11.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,3,AP,ISM,M1,SALINITY,,11.54,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,6,BP,ISM,M1,SALINITY,,11.67,PPT,F01,,,,9.5,,,38.32522,-76.37574
189076,MDDNR,TRIB,CB5.1W,7/17/2008,9:55,8,B,ISM,M1,SALINITY,,12,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,0.5,S,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,1,M,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,2,M,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,3,AP,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,6,BP,ISM,M1,SALINITY,,12.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
188928,MDDNR,TRIB,CB5.1W,8/4/2008,10:14,8,B,ISM,M1,SALINITY,,12.46,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,0.5,S,ISM,M1,SALINITY,,14.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,1,M,ISM,M1,SALINITY,,14.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,2,M,ISM,M1,SALINITY,,14.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,3,AP,ISM,M1,SALINITY,,14.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,6,BP,ISM,M1,SALINITY,,14.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
188929,MDDNR,TRIB,CB5.1W,8/18/2008,9:56,8,B,ISM,M1,SALINITY,,16.9,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,0.5,S,ISM,M1,SALINITY,,16.43,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,1,M,ISM,M1,SALINITY,,16.43,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,2,M,ISM,M1,SALINITY,,16.43,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,3,AP,ISM,M1,SALINITY,,16.49,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,6,BP,ISM,M1,SALINITY,,16.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
189466,MDDNR,TRIB,CB5.1W,9/15/2008,7:59,8,B,ISM,M1,SALINITY,,17.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,0.5,S,ISM,M1,SALINITY,,16.77,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,1,M,ISM,M1,SALINITY,,16.77,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,2,M,ISM,M1,SALINITY,,16.84,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,3,AP,ISM,M1,SALINITY,,16.9,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,6,BP,ISM,M1,SALINITY,,17.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
189222,MDDNR,TRIB,CB5.1W,10/16/2008,10:20,8,B,ISM,M1,SALINITY,,18.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,0.5,S,ISM,M1,SALINITY,,18.07,PPT,F01,,,,10,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,1,M,ISM,M1,SALINITY,,18.07,PPT,F01,,,,10,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,2,M,ISM,M1,SALINITY,,18.07,PPT,F01,,,,10,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,3,AP,ISM,M1,SALINITY,,18.14,PPT,F01,,,,10,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,6,BP,ISM,M1,SALINITY,,18.21,PPT,F01,,,,10,,,38.32522,-76.37574
189351,MDDNR,TRIB,CB5.1W,11/13/2008,9:08,9,B,ISM,M1,SALINITY,,19.04,PPT,F01,,,,10,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,0.5,S,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,1,M,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,2,M,ISM,M1,SALINITY,,18.48,PPT,F01,,,,9.5,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,3,AP,ISM,M1,SALINITY,,18.48,PPT,F01,,,,9.5,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,6,BP,ISM,M1,SALINITY,,18.62,PPT,F01,,,,9.5,,,38.32522,-76.37574
190637,MDDNR,TRIB,CB5.1W,12/15/2008,9:33,8,B,ISM,M1,SALINITY,,18.9,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,0.5,S,ISM,M1,SALINITY,,14.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,1,M,ISM,M1,SALINITY,,14.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,2,M,ISM,M1,SALINITY,,14.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,3,AP,ISM,M1,SALINITY,,14.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,6,BP,ISM,M1,SALINITY,,15,PPT,F01,,,,9.5,,,38.32522,-76.37574
189596,MDDNR,TRIB,CB5.1W,1/8/2009,8:26,8,B,ISM,M1,SALINITY,,16.7,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,0.5,S,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,1,M,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,2,M,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,3,AP,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,6,BP,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189703,MDDNR,TRIB,CB5.1W,2/5/2009,8:35,8,B,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,0.5,S,ISM,M1,SALINITY,,14.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,1,M,ISM,M1,SALINITY,,14.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,2,M,ISM,M1,SALINITY,,14.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,3,AP,ISM,M1,SALINITY,,14.93,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,6,BP,ISM,M1,SALINITY,,15.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
189817,MDDNR,TRIB,CB5.1W,3/10/2009,8:20,8,B,ISM,M1,SALINITY,,15.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,0.5,S,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,1,M,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,2,M,ISM,M1,SALINITY,,13.53,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,3,AP,ISM,M1,SALINITY,,13.93,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,6,BP,ISM,M1,SALINITY,,14.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
191281,MDDNR,TRIB,CB5.1W,4/9/2009,9:21,8,B,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,0.5,S,ISM,M1,SALINITY,,12.53,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,1,M,ISM,M1,SALINITY,,12.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,2,M,ISM,M1,SALINITY,,12.99,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,3,AP,ISM,M1,SALINITY,,12.99,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,6,BP,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
191282,MDDNR,TRIB,CB5.1W,4/22/2009,7:59,8,B,ISM,M1,SALINITY,,13.99,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,0.5,S,ISM,M1,SALINITY,,12.86,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,1,M,ISM,M1,SALINITY,,12.86,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,2,M,ISM,M1,SALINITY,,12.86,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,3,AP,ISM,M1,SALINITY,,12.86,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,6,BP,ISM,M1,SALINITY,,13.06,PPT,F01,,,,9.5,,,38.32522,-76.37574
189947,MDDNR,TRIB,CB5.1W,5/7/2009,8:50,8,B,ISM,M1,SALINITY,,14.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,0.5,S,ISM,M1,SALINITY,,12.99,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,1,M,ISM,M1,SALINITY,,13.06,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,2,M,ISM,M1,SALINITY,,13.13,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,3,AP,ISM,M1,SALINITY,,13.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,6,BP,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
189948,MDDNR,TRIB,CB5.1W,5/21/2009,7:48,8,B,ISM,M1,SALINITY,,14.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,0.5,S,ISM,M1,SALINITY,,11.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,1,M,ISM,M1,SALINITY,,11.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,2,M,ISM,M1,SALINITY,,11.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,3,AP,ISM,M1,SALINITY,,11.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,6,BP,ISM,M1,SALINITY,,11.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
190083,MDDNR,TRIB,CB5.1W,6/22/2009,9:47,8,B,ISM,M1,SALINITY,,12.2,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,0.5,S,ISM,M1,SALINITY,,11.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,1,M,ISM,M1,SALINITY,,11.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,2,M,ISM,M1,SALINITY,,11.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,3,AP,ISM,M1,SALINITY,,11.87,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,6,BP,ISM,M1,SALINITY,,12.2,PPT,F01,,,,9.5,,,38.32522,-76.37574
190213,MDDNR,TRIB,CB5.1W,7/6/2009,9:51,8,B,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,0.5,S,ISM,M1,SALINITY,,14.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,1,M,ISM,M1,SALINITY,,14.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,2,M,ISM,M1,SALINITY,,14.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,3,AP,ISM,M1,SALINITY,,14.19,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,6,BP,ISM,M1,SALINITY,,14.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
190214,MDDNR,TRIB,CB5.1W,7/20/2009,9:00,8,B,ISM,M1,SALINITY,,14.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,0.5,S,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,1,M,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,2,M,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,3,AP,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,6,BP,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190360,MDDNR,TRIB,CB5.1W,8/3/2009,8:17,8,B,ISM,M1,SALINITY,,14.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,0.5,S,ISM,M1,SALINITY,,13.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,1,M,ISM,M1,SALINITY,,13.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,2,M,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,3,AP,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,6,BP,ISM,M1,SALINITY,,14.06,PPT,F01,,,,9.5,,,38.32522,-76.37574
190361,MDDNR,TRIB,CB5.1W,8/18/2009,7:43,8,B,ISM,M1,SALINITY,,15.54,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,0.5,S,ISM,M1,SALINITY,,16.7,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,1,M,ISM,M1,SALINITY,,16.63,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,2,M,ISM,M1,SALINITY,,16.7,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,3,AP,ISM,M1,SALINITY,,16.7,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,6,BP,ISM,M1,SALINITY,,16.77,PPT,F01,,,,9.5,,,38.32522,-76.37574
190507,MDDNR,TRIB,CB5.1W,10/7/2009,10:17,8,B,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,0.5,S,ISM,M1,SALINITY,,14.19,PPT,F01,,,,10,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,1,M,ISM,M1,SALINITY,,14.19,PPT,F01,,,,10,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,2,M,ISM,M1,SALINITY,,14.19,PPT,F01,,,,10,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,3,AP,ISM,M1,SALINITY,,14.19,PPT,F01,,,,10,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,6,BP,ISM,M1,SALINITY,,14.26,PPT,F01,,,,10,,,38.32522,-76.37574
191048,MDDNR,TRIB,CB5.1W,11/5/2009,8:49,9,B,ISM,M1,SALINITY,,15.41,PPT,F01,,,,10,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,0.5,S,ISM,M1,SALINITY,,15.41,PPT,F01,,,,9,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,1,M,ISM,M1,SALINITY,,15.41,PPT,F01,,,,9,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,2,M,ISM,M1,SALINITY,,15.41,PPT,F01,,,,9,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,3,AP,ISM,M1,SALINITY,,15.54,PPT,F01,,,,9,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,6,BP,ISM,M1,SALINITY,,16.15,PPT,F01,,,,9,,,38.32522,-76.37574
191165,MDDNR,TRIB,CB5.1W,12/3/2009,7:45,8,B,ISM,M1,SALINITY,,16.49,PPT,F01,,,,9,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,0.5,S,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10.5,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,1,M,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10.5,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,2,M,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10.5,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,3,AP,ISM,M1,SALINITY,,12.33,PPT,F01,,,,10.5,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,6,BP,ISM,M1,SALINITY,,12.53,PPT,F01,,,,10.5,,,38.32522,-76.37574
193748,MDDNR,TRIB,CB5.1W,1/19/2010,9:09,9,B,ISM,M1,SALINITY,,13.66,PPT,F01,,,,10.5,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,0.5,S,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,1,M,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,2,M,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,3,AP,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,6,BP,ISM,M1,SALINITY,,12.13,PPT,F01,,,,10,,,38.32522,-76.37574
193895,MDDNR,TRIB,CB5.1W,2/16/2010,8:51,9,B,ISM,M1,SALINITY,,13.53,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,0.5,S,ISM,M1,SALINITY,,11.61,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,1,M,ISM,M1,SALINITY,,11.54,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,2,M,ISM,M1,SALINITY,,12.07,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,3,AP,ISM,M1,SALINITY,,13.13,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,6,BP,ISM,M1,SALINITY,,14.66,PPT,F01,,,,10,,,38.32522,-76.37574
194008,MDDNR,TRIB,CB5.1W,3/22/2010,8:54,9,B,ISM,M1,SALINITY,,15.68,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,0.5,S,ISM,M1,SALINITY,,9.27,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,1,M,ISM,M1,SALINITY,,9.27,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,2,M,ISM,M1,SALINITY,,9.27,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,3,AP,ISM,M1,SALINITY,,9.27,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,6,BP,ISM,M1,SALINITY,,9.4,PPT,F01,,,,10,,,38.32522,-76.37574
194212,MDDNR,TRIB,CB5.1W,4/19/2010,8:43,9,B,ISM,M1,SALINITY,,10.43,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,0.5,S,ISM,M1,SALINITY,,11.21,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,1,M,ISM,M1,SALINITY,,11.21,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,2,M,ISM,M1,SALINITY,,11.21,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,3,AP,ISM,M1,SALINITY,,11.21,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,6,BP,ISM,M1,SALINITY,,12.46,PPT,F01,,,,10,,,38.32522,-76.37574
194330,MDDNR,TRIB,CB5.1W,5/17/2010,9:14,9,B,ISM,M1,SALINITY,,13.46,PPT,F01,,,,10,,,38.32522,-76.37574
194448,MDDNR,TRIB,CB5.1W,6/10/2010,8:52,0.5,S,ISM,M1,SALINITY,,11.74,PPT,F01,,,,9.5,,,38.32522,-76.37574
194448,MDDNR,TRIB,CB5.1W,6/10/2010,8:52,1,M,ISM,M1,SALINITY,,11.74,PPT,F01,,,,9.5,,,38.32522,-76.37574
194448,MDDNR,TRIB,CB5.1W,6/10/2010,8:52,2,M,ISM,M1,SALINITY,,11.74,PPT,F01,,,,9.5,,,38.32522,-76.37574
